2017-07-26 23:50:39 INFO  TC001_VerifyLoginWithInvalidCredential:39 - ==========Starting the test verifyLoginInvalidCredential 
2017-08-26 18:30:19 INFO  homePage:57 - entered email address :-automationand the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='email']]
2017-08-26 18:30:20 INFO  homePage:59 - entered password :-abcs123 and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='passwd']]
2017-08-26 18:30:21 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:30:21 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:30:23 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:23 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:30:23 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:30:24 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:24 INFO  homePage:57 - entered email address :-1234@gmailand the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='email']]
2017-08-26 18:30:24 INFO  homePage:59 - entered password :-madhumita!23 and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='passwd']]
2017-08-26 18:30:25 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:30:25 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:30:26 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:26 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:30:26 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:30:28 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:28 INFO  homePage:57 - entered email address :-123#%^@and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='email']]
2017-08-26 18:30:28 INFO  homePage:59 - entered password :-12345.0 and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='passwd']]
2017-08-26 18:30:29 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:30:29 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:30:30 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:30 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:30:30 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:30:32 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:32 INFO  homePage:57 - entered email address :-AAAAAAAAAAAand the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='email']]
2017-08-26 18:30:32 INFO  homePage:59 - entered password :-!!!(()) and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='passwd']]
2017-08-26 18:30:33 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:30:33 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:30:34 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:34 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:30:34 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:30:36 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:36 INFO  homePage:57 - entered email address :-subhamita 24 @gmail.comand the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='email']]
2017-08-26 18:30:36 INFO  homePage:59 - entered password :-mm23567 and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='passwd']]
2017-08-26 18:30:37 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:30:37 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:30:38 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (15751afb-788a-4246-9156-f910aa395100)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:30:38 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:31:04 INFO  TestBase:37 - Creating the Object of firefox
2017-08-26 18:31:12 INFO  TestBase:50 - navogating to http://automationpractice.com/index.php
2017-08-26 18:31:17 INFO  TC001_VerifyLoginWithInvalidCredential:32 - ==========Starting the test verifyLoginInvalidCredential====
2017-08-26 18:31:18 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (4acb8578-be65-4c29-b505-9b9e6a4547a2)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:19 INFO  homePage:57 - entered email address :-test@gmail.comand the object is [[FirefoxDriver: firefox on ANY (4acb8578-be65-4c29-b505-9b9e6a4547a2)] -> xpath: //*[@id='email']]
2017-08-26 18:31:19 INFO  homePage:59 - entered password :-Pass123 and the object is [[FirefoxDriver: firefox on ANY (4acb8578-be65-4c29-b505-9b9e6a4547a2)] -> xpath: //*[@id='passwd']]
2017-08-26 18:31:20 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (4acb8578-be65-4c29-b505-9b9e6a4547a2)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:31:20 INFO  homePage:69 - error message is :-[[FirefoxDriver: firefox on ANY (4acb8578-be65-4c29-b505-9b9e6a4547a2)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:31:20 INFO  TC001_VerifyLoginWithInvalidCredential:41 - ==========Ending the test verifyLoginInvalidCredential 
2017-08-26 18:31:21 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:31:23 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:23 INFO  homePage:57 - entered email address :-automationand the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='email']]
2017-08-26 18:31:24 INFO  homePage:59 - entered password :-abcs123 and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='passwd']]
2017-08-26 18:31:25 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:31:26 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:31:27 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:27 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:31:27 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:31:28 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:28 INFO  homePage:57 - entered email address :-1234@gmailand the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='email']]
2017-08-26 18:31:29 INFO  homePage:59 - entered password :-madhumita!23 and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='passwd']]
2017-08-26 18:31:29 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:31:30 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:31:31 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:31 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:31:31 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:31:32 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:32 INFO  homePage:57 - entered email address :-123#%^@and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='email']]
2017-08-26 18:31:32 INFO  homePage:59 - entered password :-12345.0 and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='passwd']]
2017-08-26 18:31:33 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:31:33 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:31:35 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:35 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:31:35 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:31:36 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:36 INFO  homePage:57 - entered email address :-AAAAAAAAAAAand the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='email']]
2017-08-26 18:31:36 INFO  homePage:59 - entered password :-!!!(()) and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='passwd']]
2017-08-26 18:31:37 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:31:37 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:31:39 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:39 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:31:39 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:31:42 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:42 INFO  homePage:57 - entered email address :-subhamita 24 @gmail.comand the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='email']]
2017-08-26 18:31:42 INFO  homePage:59 - entered password :-mm23567 and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='passwd']]
2017-08-26 18:31:44 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:31:44 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:31:46 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (4c11a138-ba69-45bc-83fb-3d9d3d91a7b1)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:31:46 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:32:13 INFO  TestBase:37 - Creating the Object of firefox
2017-08-26 18:32:20 INFO  TestBase:50 - navogating to http://automationpractice.com/index.php
2017-08-26 18:32:24 INFO  TC001_VerifyLoginWithInvalidCredential:32 - ==========Starting the test verifyLoginInvalidCredential====
2017-08-26 18:32:26 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (20c752eb-62f0-4c70-bd56-237b97b489eb)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:26 INFO  homePage:57 - entered email address :-test@gmail.comand the object is [[FirefoxDriver: firefox on ANY (20c752eb-62f0-4c70-bd56-237b97b489eb)] -> xpath: //*[@id='email']]
2017-08-26 18:32:27 INFO  homePage:59 - entered password :-Pass123 and the object is [[FirefoxDriver: firefox on ANY (20c752eb-62f0-4c70-bd56-237b97b489eb)] -> xpath: //*[@id='passwd']]
2017-08-26 18:32:28 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (20c752eb-62f0-4c70-bd56-237b97b489eb)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:32:28 INFO  homePage:69 - error message is :-[[FirefoxDriver: firefox on ANY (20c752eb-62f0-4c70-bd56-237b97b489eb)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:32:28 INFO  TC001_VerifyLoginWithInvalidCredential:41 - ==========Ending the test verifyLoginInvalidCredential 
2017-08-26 18:32:29 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:32:31 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:31 INFO  homePage:57 - entered email address :-automationand the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='email']]
2017-08-26 18:32:32 INFO  homePage:59 - entered password :-abcs123 and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='passwd']]
2017-08-26 18:32:33 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:32:33 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:32:34 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:34 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:32:34 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:32:35 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:35 INFO  homePage:57 - entered email address :-1234@gmailand the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='email']]
2017-08-26 18:32:36 INFO  homePage:59 - entered password :-madhumita!23 and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='passwd']]
2017-08-26 18:32:37 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:32:37 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:32:38 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:38 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:32:38 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:32:39 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:39 INFO  homePage:57 - entered email address :-123#%^@and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='email']]
2017-08-26 18:32:39 INFO  homePage:59 - entered password :-12345.0 and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='passwd']]
2017-08-26 18:32:40 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:32:41 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:32:42 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:42 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:32:42 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:32:43 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:43 INFO  homePage:57 - entered email address :-AAAAAAAAAAAand the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='email']]
2017-08-26 18:32:43 INFO  homePage:59 - entered password :-!!!(()) and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='passwd']]
2017-08-26 18:32:44 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:32:44 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:32:46 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:46 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:32:46 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:32:47 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:47 INFO  homePage:57 - entered email address :-subhamita 24 @gmail.comand the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='email']]
2017-08-26 18:32:47 INFO  homePage:59 - entered password :-mm23567 and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='passwd']]
2017-08-26 18:32:48 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:32:48 INFO  homePage:78 - Invalid email address message is displayed ======[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:32:49 INFO  homePage:89 - ===clicked on signin button and theobject is =====[[FirefoxDriver: firefox on ANY (fc918d62-e39e-4b17-ba86-4b4f513e5071)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:32:49 INFO  TC002_VerifyLoginWithDifferentRecords:63 - ===============finished verify login with different records========
2017-08-26 18:33:18 INFO  TestBase:37 - Creating the Object of firefox
2017-08-26 18:33:25 INFO  TestBase:50 - navogating to http://automationpractice.com/index.php
2017-08-26 18:33:29 INFO  TC001_VerifyLoginWithInvalidCredential:32 - ==========Starting the test verifyLoginInvalidCredential====
2017-08-26 18:33:31 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (23714e12-a780-4e30-8b65-8e0b751e047c)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:33:32 INFO  homePage:57 - entered email address :-test@gmail.comand the object is [[FirefoxDriver: firefox on ANY (23714e12-a780-4e30-8b65-8e0b751e047c)] -> xpath: //*[@id='email']]
2017-08-26 18:33:32 INFO  homePage:59 - entered password :-Pass123 and the object is [[FirefoxDriver: firefox on ANY (23714e12-a780-4e30-8b65-8e0b751e047c)] -> xpath: //*[@id='passwd']]
2017-08-26 18:33:33 INFO  homePage:61 - clicked on submit button and the object is [[FirefoxDriver: firefox on ANY (23714e12-a780-4e30-8b65-8e0b751e047c)] -> xpath: //*[@id='SubmitLogin']]
2017-08-26 18:33:33 INFO  homePage:69 - error message is :-[[FirefoxDriver: firefox on ANY (23714e12-a780-4e30-8b65-8e0b751e047c)] -> xpath: //*[@id='center_column']/div[1]/ol/li]
2017-08-26 18:33:34 INFO  TC001_VerifyLoginWithInvalidCredential:41 - ==========Ending the test verifyLoginInvalidCredential 
2017-08-26 18:33:35 INFO  TC002_VerifyLoginWithDifferentRecords:50 - ==============starting verifyLogin with different record test==========
2017-08-26 18:33:36 INFO  homePage:55 - clicked on sign in and the object is [[FirefoxDriver: firefox on ANY (78969e01-1547-44d7-9f0e-1cc822d503da)] -> xpath: //*[@id='header']/div[2]/div/div/nav/div[1]/a]
2017-08-26 18:33:37 INFO  homePage:57 - entered email address :-automationand the object is [[FirefoxDriver: firefox on ANY (78969e01-1547-44d7-9f0e-1cc822d503da)] -> xpath: //*[@id='email']]
